Ticker,Date/Time,Open,High,Low,Close,Volume,prevclose,rsi,ema5,ema10,hma5,hma7,hma9,adx,pdi,mdi,atr
NIFTY,24/9/1993,828.84,828.84,828.84,828.84,0,838.54,59.16,835.6,832.43,831.03,832.42,834.89,33.16,59.16,40.84,9.38
NIFTY,27/9/1993,834.08,834.08,834.08,834.08,0,828.84,60.78,835.1,832.73,829.32,830.1,831.88,32.33,60.78,39.22,8.97
NIFTY,28/9/1993,838.78,838.78,838.78,838.78,0,834.08,62.23,836.32,833.83,835.98,833.27,832.14,31.77,62.23,37.77,8.54
NIFTY,29/9/1993,819.92,819.92,819.92,819.92,0,838.78,53.68,830.86,831.3,827.8,828.43,828.96,30.02,53.68,46.32,9.57
NIFTY,30/9/1993,827.13,827.13,827.13,827.13,0,819.92,56.16,829.61,830.54,821.32,823.95,826.28,28.76,56.16,43.84,9.33
NIFTY,1/10/1993,814.33,814.33,814.33,814.33,0,827.13,50.95,824.52,827.59,816.13,816.75,820.33,26.84,50.95,49.05,9.68
NIFTY,4/10/1993,807.77,807.77,807.77,807.77,0,814.33,48.46,818.94,823.99,806.47,808.52,812.81,25.14,48.46,51.54,9.37
NIFTY,5/10/1993,806.32,806.32,806.32,806.32,0,807.77,47.91,814.73,820.78,802.02,802.33,806.1,23.65,47.91,52.09,8.58
NIFTY,6/10/1993,802.38,802.38,802.38,802.38,0,806.32,46.35,810.61,817.43,800.3,798.88,800.63,22.48,46.35,53.65,8.11
NIFTY,7/10/1993,810.3,810.3,810.3,810.3,0,802.38,49.87,810.51,816.14,805.21,802.35,800.24,20.89,49.87,50.13,8.09
NIFTY,8/10/1993,815.58,815.58,815.58,815.58,0,810.3,52.13,812.2,816.03,814.57,810.15,804.55,19.7,52.13,47.87,7.81
NIFTY,11/10/1993,821.95,821.95,821.95,821.95,0,815.58,54.78,815.45,817.11,822.88,819.68,812.46,18.98,54.78,45.22,7.67
NIFTY,12/10/1993,829.23,829.23,829.23,829.23,0,821.95,57.66,820.04,819.31,830.7,828.88,822,18.72,57.66,42.34,7.63
NIFTY,19/10/1993,839.9,839.9,839.9,839.9,0,829.23,61.52,826.66,823.06,840.75,839.15,832.77,19.03,61.52,38.48,7.93
NIFTY,20/10/1993,837.34,837.34,837.34,837.34,0,839.9,60.11,830.22,825.65,843.81,844.24,840.5,19.11,60.11,39.89,7.4
NIFTY,21/10/1993,821.33,821.33,821.33,821.33,0,837.34,52.03,827.26,824.87,829.78,835.69,839.33,18.03,52.03,47.97,8.26
NIFTY,22/10/1993,831,831,831,831,0,821.33,55.88,828.51,825.98,824.17,828.83,835.59,17.59,55.88,44.12,8.4
NIFTY,25/10/1993,837.21,837.21,837.21,837.21,0,831,58.21,831.41,828.02,833.4,831.07,833.65,17.5,58.21,41.79,8.18
NIFTY,26/10/1993,826.85,826.85,826.85,826.85,0,837.21,53.18,829.89,827.81,832.7,831.47,831.6,16.71,53.18,46.82,8.4
NIFTY,27/10/1993,828.06,828.06,828.06,828.06,0,826.85,53.68,829.28,827.86,827.27,829.04,830.17,16.04,53.68,46.32,7.68
NIFTY,28/10/1993,825.12,825.12,825.12,825.12,0,828.06,52.21,827.89,827.36,824.56,825.51,827.56,15.21,52.21,47.79,7.21
NIFTY,29/10/1993,817.18,817.18,817.18,817.18,0,825.12,48.36,824.32,825.51,818.35,819.93,822.79,14.36,48.36,51.64,7.28
NIFTY,1/11/1993,801.68,801.68,801.68,801.68,0,817.18,41.87,816.77,821.18,803.85,807.44,813.59,14.49,41.87,58.13,8.1
NIFTY,2/11/1993,799.59,799.59,799.59,799.59,0,801.68,41.07,811.05,817.25,793.74,796.27,803.41,14.73,41.07,58.93,7.5
NIFTY,3/11/1993,808.04,808.04,808.04,808.04,0,799.59,45.6,810.04,815.58,799.59,796.42,798.25,14.31,45.6,54.4,7.59
NIFTY,4/11/1993,811.32,811.32,811.32,811.32,0,808.04,47.29,810.47,814.8,810.02,804.12,799.43,13.68,47.29,52.71,7.16
NIFTY,5/11/1993,822.96,822.96,822.96,822.96,0,811.32,52.89,814.63,816.29,821.63,816.62,807.82,13.11,52.89,47.11,7.61
NIFTY,8/11/1993,842.28,842.28,842.28,842.28,0,822.96,60.42,823.85,821.01,840.71,835.12,823.14,13.66,60.42,39.58,8.78
NIFTY,9/11/1993,853.32,853.32,853.32,853.32,0,842.28,63.96,833.67,826.89,858.45,854.11,841.3,14.68,63.96,36.04,9.01
NIFTY,10/11/1993,861.62,861.62,861.62,861.62,0,853.32,66.39,842.99,833.2,868.32,867.94,858.34,15.97,66.39,33.61,8.94
NIFTY,16/11/1993,885.32,885.32,885.32,885.32,0,861.62,72.17,857.1,842.68,884.98,884.29,876.44,18,72.17,27.83,10.41
NIFTY,17/11/1993,892.48,892.48,892.48,892.48,0,885.32,73.65,868.89,851.73,900.28,899.04,892.29,20.09,73.65,26.35,10.09
NIFTY,18/11/1993,909.09,909.09,909.09,909.09,0,892.48,76.73,882.29,862.16,912.95,913.44,907.71,22.48,76.73,23.27,10.74
NIFTY,19/11/1993,918.03,918.03,918.03,918.03,0,909.09,78.2,894.2,872.32,924.21,924.88,920.99,24.9,78.2,21.8,10.56
NIFTY,22/11/1993,937.29,937.29,937.29,937.29,0,918.03,81,908.57,884.13,939.01,939.08,934.83,27.55,81,19,11.43
NIFTY,23/11/1993,939.07,939.07,939.07,939.07,0,937.29,81.24,918.73,894.12,948,948.79,945.76,30.05,81.24,18.76,10.47
NIFTY,24/11/1993,938.47,938.47,938.47,938.47,0,939.07,80.87,925.31,902.18,945.64,950.17,951.41,32.31,80.87,19.13,9.48
NIFTY,25/11/1993,943.61,943.61,943.61,943.61,0,938.47,81.64,931.41,909.72,944.55,948.95,953.29,34.52,81.64,18.36,9.04
NIFTY,26/11/1993,988.88,988.88,988.88,988.88,0,943.61,86.72,950.57,924.11,975.63,970.27,965.79,37.3,86.72,13.28,12.67
NIFTY,1/12/1993,1007.96,1007.96,1007.96,1007.96,0,988.88,88.21,969.7,939.36,1015.02,1003.68,988.18,40.1,88.21,11.79,13.31
NIFTY,2/12/1993,1010.88,1010.88,1010.88,1010.88,0,1007.96,88.42,983.43,952.36,1027.62,1025.83,1011.24,42.72,88.42,11.58,12.27
NIFTY,3/12/1993,990.68,990.68,990.68,990.68,0,1010.88,77.93,985.84,959.33,1008.42,1019.34,1019.88,43.66,77.93,22.07,13.06
NIFTY,6/12/1993,969.93,969.93,969.93,969.93,0,990.68,68.89,980.54,961.25,975.36,991.92,1008.95,43.24,68.89,31.11,13.83
NIFTY,7/12/1993,991.55,991.55,991.55,991.55,0,969.93,72.48,984.21,966.76,974.17,979.74,996.31,43.36,72.48,27.52,14.61
NIFTY,8/12/1993,1013.26,1013.26,1013.26,1013.26,0,991.55,75.52,993.89,975.22,1004.08,993.98,995.05,43.91,75.52,24.48,15.32
NIFTY,9/12/1993,1018.29,1018.29,1018.29,1018.29,0,1013.26,76.18,1002.03,983.05,1025.41,1015.58,1004.7,44.51,76.18,23.82,14.29
NIFTY,10/12/1993,1049.03,1049.03,1049.03,1049.03,0,1018.29,79.76,1017.69,995.05,1047.86,1042.08,1026.03,45.59,79.76,20.24,15.94
NIFTY,13/12/1993,1069.78,1069.78,1069.78,1069.78,0,1049.03,81.76,1035.06,1008.63,1075.29,1069.83,1052.43,46.87,81.76,18.24,16.42
NIFTY,24/12/1993,1042.59,1042.59,1042.59,1042.59,0,1069.78,71.78,1037.57,1014.81,1066.43,1072.11,1065.86,46.63,71.78,28.22,17.49
NIFTY,3/1/1994,1083.74,1083.74,1083.74,1083.74,0,1042.59,76.46,1052.96,1027.34,1071.83,1078.42,1078.87,47.08,76.46,23.54,19.86
NIFTY,4/1/1994,1091.81,1091.81,1091.81,1091.81,0,1083.74,77.26,1065.91,1039.06,1095.83,1091.97,1090.06,47.61,77.26,22.74,18.68
NIFTY,5/1/1994,1082.8,1082.8,1082.8,1082.8,0,1091.81,74.23,1071.54,1047.01,1096.37,1098.03,1096.45,47.67,74.23,25.77,17.71
NIFTY,6/1/1994,1098.91,1098.91,1098.91,1098.91,0,1082.8,76.04,1080.66,1056.45,1097.26,1101.35,1102.62,47.99,76.04,23.96,17.55
NIFTY,7/1/1994,1146.31,1146.31,1146.31,1146.31,0,1098.91,80.39,1102.55,1072.79,1134.21,1127.31,1119.8,48.9,80.39,19.61,20.54
NIFTY,10/1/1994,1193.67,1193.67,1193.67,1193.67,0,1146.31,83.6,1132.92,1094.77,1194,1178.28,1154.53,50.21,83.6,16.4,23.22
NIFTY,11/1/1994,1184.98,1184.98,1184.98,1184.98,0,1193.67,80.98,1150.27,1111.17,1214.74,1210.15,1187.96,51.05,80.98,19.02,21.77
NIFTY,12/1/1994,1219.47,1219.47,1219.47,1219.47,0,1184.98,83.23,1173.34,1130.86,1223.91,1230.52,1218.95,52.15,83.23,16.77,23.04
NIFTY,13/1/1994,1225.87,1225.87,1225.87,1225.87,0,1219.47,83.61,1190.85,1148.13,1236.93,1241.82,1238.94,53.22,83.61,16.39,21.38
NIFTY,14/1/1994,1232.1,1232.1,1232.1,1232.1,0,1225.87,84,1204.6,1163.4,1241.01,1247.36,1249.78,54.28,84,16,19.86
NIFTY,17/1/1994,1252.65,1252.65,1252.65,1252.65,0,1232.1,85.23,1220.62,1179.63,1252.81,1255.83,1259.06,55.44,85.23,14.77,19.93
NIFTY,18/1/1994,1237.53,1237.53,1237.53,1237.53,0,1252.65,80.32,1226.25,1190.16,1251.19,1254.7,1260.13,55.81,80.32,19.68,19.45
NIFTY,19/1/1994,1197,1197,1197,1197,0,1237.53,68.85,1216.5,1191.4,1212.79,1227.26,1243.92,54.51,68.85,31.15,21.56
NIFTY,20/1/1994,1169.66,1169.66,1169.66,1169.66,0,1197,62.38,1200.89,1187.45,1166.36,1183.68,1212.16,52.39,62.38,37.62,22.14
NIFTY,24/1/1994,1208.63,1208.63,1208.63,1208.63,0,1169.66,67.12,1203.47,1191.3,1176.32,1174.77,1191.7,51.09,67.12,32.88,23.82
NIFTY,25/1/1994,1243.24,1243.24,1243.24,1243.24,0,1208.63,70.66,1216.73,1200.74,1229.97,1208.11,1196.9,50.39,70.66,29.34,24.9
NIFTY,27/1/1994,1272.87,1272.87,1272.87,1272.87,0,1243.24,73.31,1235.44,1213.86,1278.68,1258.14,1227.1,50.12,73.31,26.69,25.37
NIFTY,28/1/1994,1271.39,1271.39,1271.39,1271.39,0,1272.87,72.95,1247.42,1224.32,1292.74,1287.94,1260.83,49.82,72.95,27.05,22.98
NIFTY,31/1/1994,1246.59,1246.59,1246.59,1246.59,0,1271.39,67.1,1247.15,1228.37,1267.07,1280.49,1275.48,48.71,67.1,32.9,23.16
NIFTY,1/2/1994,1229.93,1229.93,1229.93,1229.93,0,1246.59,63.42,1241.41,1228.65,1232.54,1251.23,1267.61,47.15,63.42,36.58,22.51
NIFTY,2/2/1994,1256.4,1256.4,1256.4,1256.4,0,1229.93,66.56,1246.4,1233.7,1237.01,1241.1,1257.31,46.14,66.56,33.44,22.91
NIFTY,3/2/1994,1241.8,1241.8,1241.8,1241.8,0,1256.4,63.33,1244.87,1235.17,1246.49,1240.84,1247.61,44.75,63.33,36.67,22.08
NIFTY,4/2/1994,1215.67,1215.67,1215.67,1215.67,0,1241.8,57.92,1235.14,1231.62,1225.14,1228.43,1234.86,42.69,57.92,42.08,22.48
NIFTY,7/2/1994,1284.21,1284.21,1284.21,1284.21,0,1215.67,66.1,1251.49,1241.19,1253.07,1247.19,1242.51,41.94,66.1,33.9,27.09
NIFTY,8/2/1994,1286.07,1286.07,1286.07,1286.07,0,1284.21,66.3,1263.02,1249.35,1295.73,1279.36,1260.78,41.27,66.3,33.7,24.57
NIFTY,9/2/1994,1245.1,1245.1,1245.1,1245.1,0,1286.07,58.46,1257.05,1248.57,1274.3,1279.07,1269.64,39.53,58.46,41.54,26.21
NIFTY,10/2/1994,1253.01,1253.01,1253.01,1253.01,0,1245.1,59.46,1255.7,1249.38,1246.98,1261.17,1269.03,38.06,59.46,40.54,24.38
NIFTY,11/2/1994,1243.38,1243.38,1243.38,1243.38,0,1253.01,57.64,1251.59,1248.29,1239.5,1244.63,1257.83,36.43,57.64,42.36,22.9
NIFTY,14/2/1994,1219.28,1219.28,1219.28,1219.28,0,1243.38,53.27,1240.82,1243.02,1222.34,1226.55,1239.46,34.3,53.27,46.73,23.02
NIFTY,15/2/1994,1215.75,1215.75,1215.75,1215.75,0,1219.28,52.63,1232.47,1238.06,1207.9,1210.47,1222.21,32.22,52.63,47.37,21.07
NIFTY,16/2/1994,1195.39,1195.39,1195.39,1195.39,0,1215.75,49.03,1220.11,1230.3,1193.91,1194.22,1203.93,30.06,49.03,50.97,21
NIFTY,17/2/1994,1215.19,1215.19,1215.19,1215.19,0,1195.39,52.44,1218.47,1227.55,1199.33,1195.46,1196.26,28.26,52.44,47.56,20.88
NIFTY,18/2/1994,1232.16,1232.16,1232.16,1232.16,0,1215.19,55.21,1223.03,1228.39,1225.43,1213.63,1202.74,26.99,55.21,44.79,20.49
NIFTY,21/2/1994,1300.7,1300.7,1300.7,1300.7,0,1232.16,64.25,1248.92,1241.54,1285.32,1265.97,1236.92,27.1,64.25,35.75,25.3
NIFTY,22/2/1994,1282.4,1282.4,1282.4,1282.4,0,1300.7,60.73,1260.08,1248.97,1313.05,1302.05,1272.37,26.69,60.73,39.27,24.6
NIFTY,23/2/1994,1263.53,1263.53,1263.53,1263.53,0,1282.4,57.24,1261.23,1251.61,1285.54,1298.98,1290.89,25.82,57.24,42.76,24.02
NIFTY,24/2/1994,1293.32,1293.32,1293.32,1293.32,0,1263.53,61.04,1271.93,1259.2,1281.47,1293.17,1299.73,25.55,61.04,38.96,24.6
NIFTY,25/2/1994,1327,1327,1327,1327,0,1293.32,64.85,1290.28,1271.53,1318.18,1312.18,1311.27,25.85,64.85,35.15,25.51
NIFTY,28/2/1994,1349.49,1349.49,1349.49,1349.49,0,1327,67.16,1310.02,1285.7,1356.42,1345.81,1332.56,26.45,67.16,32.84,25.21
NIFTY,1/3/1994,1304.4,1304.4,1304.4,1304.4,0,1349.49,58.82,1308.15,1289.1,1337.3,1343.23,1340.16,25.83,58.82,41.18,27.19
NIFTY,2/3/1994,1271.42,1271.42,1271.42,1271.42,0,1304.4,53.58,1295.9,1285.89,1280.79,1304.19,1324.26,24.49,53.58,46.42,27.77
NIFTY,3/3/1994,1248.92,1248.92,1248.92,1248.92,0,1271.42,50.29,1280.24,1279.16,1238.85,1256.94,1289.67,22.78,50.29,49.71,27.25
NIFTY,4/3/1994,1196.32,1196.32,1196.32,1196.32,0,1248.92,43.55,1252.27,1264.1,1194.55,1205.15,1240.4,22.08,43.55,56.45,29.78
NIFTY,7/3/1994,1176.39,1176.39,1176.39,1176.39,0,1196.32,41.29,1226.98,1248.15,1158.34,1163.43,1192.81,21.74,41.29,58.71,28.8
NIFTY,8/3/1994,1208.21,1208.21,1208.21,1208.21,0,1176.39,46.1,1220.72,1240.89,1175.03,1162.18,1169.25,20.75,46.1,53.9,29.1
NIFTY,9/3/1994,1201.42,1201.42,1201.42,1201.42,0,1208.21,45.25,1214.29,1233.72,1200.51,1180.88,1166.2,19.95,45.25,54.75,26.87
NIFTY,11/3/1994,1176.32,1176.32,1176.32,1176.32,0,1201.42,42.15,1201.63,1223.28,1187.98,1183.78,1168.85,19.64,42.15,57.85,26.69
NIFTY,15/3/1994,1180.65,1180.65,1180.65,1180.65,0,1176.32,42.88,1194.64,1215.53,1173.8,1177.2,1171.81,19.26,42.88,57.12,24.45
NIFTY,16/3/1994,1188.36,1188.36,1188.36,1188.36,0,1180.65,44.22,1192.55,1210.59,1180.2,1178.01,1174.6,18.71,44.22,55.78,22.78
NIFTY,17/3/1994,1195.52,1195.52,1195.52,1195.52,0,1188.36,45.5,1193.54,1207.85,1193.4,1187.77,1180.78,18.01,45.5,54.5,21.22
NIFTY,18/3/1994,1192.71,1192.71,1192.71,1192.71,0,1195.52,45.06,1193.26,1205.1,1197.54,1194.36,1187.76,17.43,45.06,54.94,19.38
NIFTY,21/3/1994,1196.1,1196.1,1196.1,1196.1,0,1192.71,45.74,1194.21,1203.46,1197.08,1197.51,1193.72,16.8,45.74,54.26,17.78
NIFTY,22/3/1994,1186.11,1186.11,1186.11,1186.11,0,1196.1,44.02,1191.51,1200.31,1190.56,1193.36,1193.93,16.45,44.02,55.98,17
NIFTY,23/3/1994,1167.29,1167.29,1167.29,1167.29,0,1186.11,40.89,1183.44,1194.3,1171.65,1178.02,1185.39,16.58,40.89,59.11,17.18
NIFTY,24/3/1994,1154.47,1154.47,1154.47,1154.47,0,1167.29,38.87,1173.78,1187.06,1151.37,1157.86,1170.31,16.98,38.87,61.13,16.75
NIFTY,25/3/1994,1153.84,1153.84,1153.84,1153.84,0,1154.47,38.76,1167.13,1181.02,1144.58,1145.53,1155.59,17.38,38.76,61.24,15.13
NIFTY,28/3/1994,1161.8,1161.8,1161.8,1161.8,0,1153.84,40.87,1165.36,1177.53,1153.25,1147.68,1148.82,17.44,40.87,59.13,14.42
NIFTY,29/3/1994,1179.67,1179.67,1179.67,1179.67,0,1161.8,45.4,1170.13,1177.92,1173.83,1164.35,1154.91,16.85,45.4,54.6,14.76
NIFTY,30/3/1994,1178.23,1178.23,1178.23,1178.23,0,1179.67,45.1,1172.83,1177.97,1185.24,1179.07,1166.4,16.35,45.1,54.9,13.43
NIFTY,31/3/1994,1177.11,1177.11,1177.11,1177.11,0,1178.23,44.85,1174.26,1177.82,1182.74,1184.06,1176.35,15.92,44.85,55.15,12.2
NIFTY,4/4/1994,1182.33,1182.33,1182.33,1182.33,0,1177.11,46.34,1176.95,1178.64,1182.07,1184.85,1182.83,15.3,46.34,53.66,11.5
NIFTY,5/4/1994,1188.61,1188.61,1188.61,1188.61,0,1182.33,48.14,1180.83,1180.45,1187.85,1188.04,1187.41,14.47,48.14,51.86,10.98
NIFTY,6/4/1994,1202.92,1202.92,1202.92,1202.92,0,1188.61,52.1,1188.2,1184.54,1201.06,1198.34,1194.88,13.74,52.1,47.9,11.31
NIFTY,7/4/1994,1203.05,1203.05,1203.05,1203.05,0,1202.92,52.14,1193.15,1187.9,1209.05,1206.98,1202.5,13.06,52.14,47.86,10.19
NIFTY,8/4/1994,1221.07,1221.07,1221.07,1221.07,0,1203.05,56.93,1202.46,1193.93,1219.73,1218.75,1213.25,13.12,56.93,43.07,10.98
NIFTY,12/4/1994,1229.7,1229.7,1229.7,1229.7,0,1221.07,59.05,1211.54,1200.44,1233.39,1231.3,1225.02,13.48,59.05,40.95,10.74
NIFTY,13/4/1994,1228.91,1228.91,1228.91,1228.91,0,1229.7,58.76,1217.33,1205.61,1236.61,1237.77,1233.96,13.77,58.76,41.24,9.75
NIFTY,15/4/1994,1214.86,1214.86,1214.86,1214.86,0,1228.91,53.8,1216.51,1207.29,1223.64,1230.15,1234.06,13.32,53.8,46.2,10.18
NIFTY,18/4/1994,1201.92,1201.92,1201.92,1201.92,0,1214.86,49.63,1211.64,1206.32,1203.64,1212.44,1224.13,12.43,49.63,50.37,10.45
NIFTY,19/4/1994,1192.31,1192.31,1192.31,1192.31,0,1201.92,46.74,1205.2,1203.77,1188.42,1194.25,1208.31,12,46.74,53.26,10.37
NIFTY,21/4/1994,1174.25,1174.25,1174.25,1174.25,0,1192.31,41.81,1194.88,1198.4,1172.68,1175.77,1188.92,12.32,41.81,58.19,11.14
NIFTY,22/4/1994,1183.16,1183.16,1183.16,1183.16,0,1174.25,44.9,1190.98,1195.63,1171.06,1169.5,1176.22,12.16,44.9,55.1,10.92
NIFTY,25/4/1994,1184.59,1184.59,1184.59,1184.59,0,1183.16,45.4,1188.85,1193.62,1180.32,1173.61,1171.7,11.95,45.4,54.6,9.97
NIFTY,26/4/1994,1174.18,1174.18,1174.18,1174.18,0,1184.59,42.38,1183.96,1190.09,1178.19,1175.14,1170.5,12.19,42.38,57.62,10.01
NIFTY,27/4/1994,1159.12,1159.12,1159.12,1159.12,0,1174.18,38.4,1175.68,1184.46,1162.33,1165.58,1166.13,12.97,38.4,61.6,10.52
NIFTY,28/4/1994,1147.98,1147.98,1147.98,1147.98,0,1159.12,35.73,1166.45,1177.83,1145.26,1150.05,1156.47,14.09,35.73,64.27,10.58
NIFTY,29/4/1994,1150.66,1150.66,1150.66,1150.66,0,1147.98,36.87,1161.18,1172.89,1141.66,1141.94,1147.42,14.96,36.87,63.13,9.79
NIFTY,2/5/1994,1148.76,1148.76,1148.76,1148.76,0,1150.66,36.38,1157.04,1168.5,1145.23,1141.2,1141.88,15.83,36.38,63.62,9
NIFTY,3/5/1994,1132.14,1132.14,1132.14,1132.14,0,1148.76,32.31,1148.74,1161.89,1136.32,1135.5,1135.86,17.23,32.31,67.69,9.76
NIFTY,4/5/1994,1121.63,1121.63,1121.63,1121.63,0,1132.14,30.03,1139.7,1154.57,1120.24,1123.54,1127.4,18.85,30.03,69.97,9.84
NIFTY,5/5/1994,1129.7,1129.7,1129.7,1129.7,0,1121.63,33.89,1136.37,1150.05,1119.62,1119.09,1121.64,19.81,33.89,66.11,9.66
NIFTY,6/5/1994,1155.2,1155.2,1155.2,1155.2,0,1129.7,44.35,1142.65,1150.98,1144.16,1135.06,1127.65,19.2,44.35,55.65,11.24
NIFTY,9/5/1994,1173.45,1173.45,1173.45,1173.45,0,1155.2,50.39,1152.91,1155.07,1174.78,1162.9,1145.75,17.88,50.39,49.61,11.94
NIFTY,10/5/1994,1180.06,1180.06,1180.06,1180.06,0,1173.45,52.41,1161.96,1159.61,1190.19,1185.09,1167.75,16.95,52.41,47.59,11.41
NIFTY,11/5/1994,1185.82,1185.82,1185.82,1185.82,0,1180.06,54.16,1169.92,1164.38,1193.54,1195.87,1185.92,16.33,54.16,45.84,10.85
NIFTY,13/5/1994,1198.33,1198.33,1198.33,1198.33,0,1185.82,57.79,1179.39,1170.55,1200.05,1203.17,1199.36,16.28,57.79,42.21,11.01
NIFTY,16/5/1994,1210.82,1210.82,1210.82,1210.82,0,1198.33,61.1,1189.86,1177.87,1212.67,1212.93,1210.5,16.7,61.1,38.9,11.16
NIFTY,17/5/1994,1197.17,1197.17,1197.17,1197.17,0,1210.82,55.94,1192.3,1181.38,1209.17,1212.3,1214,16.36,55.94,44.06,11.41
NIFTY,18/5/1994,1191.5,1191.5,1191.5,1191.5,0,1197.17,53.9,1192.03,1183.22,1194.6,1202.16,1210.04,15.75,53.9,46.1,10.84
NIFTY,19/5/1994,1193.96,1193.96,1193.96,1193.96,0,1191.5,54.67,1192.68,1185.17,1189.65,1193.75,1202.84,15.29,54.67,45.33,10
NIFTY,20/5/1994,1182.43,1182.43,1182.43,1182.43,0,1193.96,50.41,1189.26,1184.67,1184.18,1185.61,1193.08,14.26,50.41,49.59,10.15
NIFTY,23/5/1994,1165.52,1165.52,1165.52,1165.52,0,1182.43,44.89,1181.35,1181.19,1167.8,1171.59,1180.16,13.97,44.89,55.11,10.83
NIFTY,24/5/1994,1154.22,1154.22,1154.22,1154.22,0,1165.52,41.61,1172.3,1176.29,1150.55,1154.65,1164.87,14.17,41.61,58.39,10.87
NIFTY,26/5/1994,1163.16,1163.16,1163.16,1163.16,0,1154.22,45.03,1169.26,1173.9,1151.43,1149.77,1154.85,13.87,45.03,54.97,10.68
NIFTY,27/5/1994,1177.62,1177.62,1177.62,1177.62,0,1163.16,50.12,1172.04,1174.58,1170.04,1161.4,1155.97,12.89,50.12,49.88,11.06
NIFTY,30/5/1994,1188.04,1188.04,1188.04,1188.04,0,1177.62,53.47,1177.38,1177.03,1189.18,1180.28,1167.29,12.47,53.47,46.53,10.99
NIFTY,31/5/1994,1187.19,1187.19,1187.19,1187.19,0,1188.04,53.16,1180.65,1178.87,1194.85,1192.15,1180.49,12.03,53.16,46.84,9.98
NIFTY,1/6/1994,1186.06,1186.06,1186.06,1186.06,0,1187.19,52.71,1182.45,1180.18,1190.79,1193.96,1189.23,11.56,52.71,47.29,9.1
NIFTY,2/6/1994,1209.92,1209.92,1209.92,1209.92,0,1186.06,60.23,1191.61,1185.59,1202.92,1202.86,1199.35,12.19,60.23,39.77,10.57
NIFTY,3/6/1994,1246.04,1246.04,1246.04,1246.04,0,1209.92,68.42,1209.75,1196.58,1240.2,1231.1,1219.22,13.95,68.42,31.58,13.13
NIFTY,6/6/1994,1259.19,1259.19,1259.19,1259.19,0,1246.04,70.78,1226.23,1207.96,1270.66,1262.14,1244.73,15.93,70.78,29.22,13.13
NIFTY,7/6/1994,1245.98,1245.98,1245.98,1245.98,0,1259.19,65.49,1232.81,1214.87,1266.15,1270.46,1261.94,17,65.49,34.51,13.14
NIFTY,8/6/1994,1246.3,1246.3,1246.3,1246.3,0,1245.98,65.55,1237.31,1220.59,1250.72,1262.27,1267.15,18.01,65.55,34.45,11.86
NIFTY,9/6/1994,1264.66,1264.66,1264.66,1264.66,0,1246.3,69.25,1246.43,1228.6,1257.37,1261.47,1268.53,19.47,69.25,30.75,12.51
NIFTY,10/6/1994,1268.26,1268.26,1268.26,1268.26,0,1264.66,69.93,1253.7,1235.81,1270.87,1268.36,1270.33,20.93,69.93,30.07,11.62
NIFTY,13/6/1994,1264.39,1264.39,1264.39,1264.39,0,1268.26,68.18,1257.27,1241.01,1271.28,1271.53,1272.01,22.03,68.18,31.82,10.84
NIFTY,14/6/1994,1263.21,1263.21,1263.21,1263.21,0,1264.39,67.63,1259.25,1245.04,1265.58,1268.92,1271.63,22.98,67.63,32.37,9.87
NIFTY,15/6/1994,1262.44,1262.44,1262.44,1262.44,0,1263.21,67.24,1260.31,1248.21,1262.16,1265.01,1268.9,23.8,67.24,32.76,8.96
NIFTY,16/6/1994,1277.12,1277.12,1277.12,1277.12,0,1262.44,70.67,1265.91,1253.46,1271.36,1269.98,1270.22,25.05,70.67,29.33,9.54
NIFTY,17/6/1994,1302.62,1302.62,1302.62,1302.62,0,1277.12,75.47,1278.15,1262.4,1297.61,1289.96,1281.77,26.9,75.47,24.53,11.13
NIFTY,20/6/1994,1318.56,1318.56,1318.56,1318.56,0,1302.62,77.91,1291.62,1272.61,1323.85,1315.83,1301.24,28.97,77.91,22.09,11.61
NIFTY,22/6/1994,1313.85,1313.85,1313.85,1313.85,0,1318.56,75.52,1299.03,1280.11,1328.08,1328.44,1317.9,30.54,75.52,24.48,10.92
NIFTY,23/6/1994,1300.89,1300.89,1300.89,1300.89,0,1313.85,69.24,1299.65,1283.89,1311.36,1320.71,1322.66,31.11,69.24,30.76,11.13
NIFTY,24/6/1994,1287.14,1287.14,1287.14,1287.14,0,1300.89,63.23,1295.48,1284.48,1289.35,1300.59,1313.76,30.78,63.23,36.77,11.39
NIFTY,27/6/1994,1274.32,1274.32,1274.32,1274.32,0,1287.14,58.16,1288.43,1282.63,1271.3,1278.8,1295.95,29.75,58.16,41.84,11.53
NIFTY,28/6/1994,1285.76,1285.76,1285.76,1285.76,0,1274.32,61.15,1287.54,1283.2,1273.32,1272.36,1282.67,29.21,61.15,38.85,11.52
NIFTY,29/6/1994,1263.14,1263.14,1263.14,1263.14,0,1285.76,53.07,1279.41,1279.55,1268.5,1265.58,1270.29,27.57,53.07,46.93,12.63
NIFTY,30/6/1994,1249.44,1249.44,1249.44,1249.44,0,1263.14,48.86,1269.42,1274.08,1249.3,1252.47,1257.75,25.76,48.86,51.14,12.74
NIFTY,1/7/1994,1262.06,1262.06,1262.06,1262.06,0,1249.44,52.59,1266.96,1271.89,1249.15,1248.32,1251,24.29,52.59,47.41,12.73
NIFTY,4/7/1994,1255.4,1255.4,1255.4,1255.4,0,1262.06,50.49,1263.11,1268.89,1255.07,1249.98,1247.74,22.63,50.49,49.51,12.12
